county,precinct,office,district,party,candidate,votes,election_day_paper_ballot,absentee,early_vote_ivo_machine,election_day_ivo_machine,early_vote_paper_ballot
Benton,46 Colonial Baptist Church,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,75,1,2,16,56,0
Benton,47 Charity Baptist Church,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,325,0,6,77,242,0
Benton,48 Bethel Heights City Hall,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,211,7,5,29,170,0
Benton,49 Lowell First Baptist Church,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,184,47,1,21,115,0
Benton,50 Faith Christian Fellowship Church,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,99,16,3,29,51,0
Benton,51 War Eagle Mill,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,93,18,2,19,54,0
Benton,52 First United Pentecostal Church,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,114,18,0,31,65,0
Benton,53 Rogers 1st United Methodist Church,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,226,5,6,102,113,0
Benton,54 1st Christian of Rogers,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,95,0,1,26,68,0
Benton,55 Southside Church of Christ,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,154,11,5,43,95,0
Benton,56 Rogers Christian Church,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,261,49,8,67,137,0
Benton,57 Hickory Creek Fire Station,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,69,16,1,5,47,0
Benton,01 Gravette Civic Center,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,193,24,3,21,145,0
Benton,02 Sulphur Springs Community Building,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,41,11,1,2,27,0
Benton,03 Monte Ne Baptist Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,213,37,1,66,109,0
Benton,04 Decatur Municipal Building,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,68,17,0,11,40,0
Benton,05 Prairie Creek Community Center,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,476,29,1,221,225,0
Benton,06 Gentry Methodist Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,121,0,1,16,104,0
Benton,07 Total Life Community Center,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,58,2,0,21,35,0
Benton,08 1st Christian - Siloam,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,96,1,3,34,58,0
Benton,09 Siloam Springs Community Building,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,150,17,0,64,69,0
Benton,10 Heritage Missionary Baptist Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,58,16,0,20,22,0
Benton,11 St. Marys Catholic Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,210,25,4,75,106,0
Benton,12 Avoca Town Hall,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,144,16,1,27,100,0
Benton,13 Lost Bridge Village Community Building,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,89,8,0,15,66,0
Benton,14 Garfield 1st Baptist Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,133,20,0,20,93,0
Benton,15 Springtown Church of Christ,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,38,4,0,2,32,0
Benton,16 Robinson Community Building,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,19,1,1,5,12,0
Benton,17 Logan Community Building,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,21,3,0,2,16,0
Benton,18 Cave Springs Community Building,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,255,0,2,39,213,1
Benton,19 Highfill Town Hall,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,32,1,0,3,28,0
Benton,20 Vaughn Presbyterian Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,98,7,1,22,68,0
Benton,21 St. Bernards Catholic Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,160,1,1,63,95,0
Benton,22 New Life Christian Center,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,267,2,2,81,182,0
Benton,23 Hiwasse Fire Station,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,45,2,0,10,33,0
Benton,24 Highlands Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,379,51,3,100,225,0
Benton,25 Presbyterian Church of Bella Vista,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,339,1,5,108,225,0
Benton,26 Bella Vista 1st United Methodist Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,294,9,1,123,160,1
Benton,27 Bella Vista Christian Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,337,4,7,129,197,0
Benton,28 Bella Vista Baptist Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,207,16,0,71,120,0
Benton,29 St. Theodores Episcopal Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,284,25,1,88,170,0
Benton,30 VFW Post 9063,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,371,15,5,143,208,0
Benton,31 Bella Vista Church of Christ,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,83,4,0,22,57,0
Benton,32 Bentonville 1st Presbyterian Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,365,19,3,160,182,1
Benton,33 Pea Ridge Emergency Services Building,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,211,16,0,44,151,0
Benton,34 BentonvilleChurch of Christ,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,376,2,9,176,189,0
Benton,35 Cornorstone Assembly of God,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,96,5,0,29,62,0
Benton,36 1st Assembly of God Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,256,2,1,116,136,1
Benton,37 Bentonville First Baptist Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,158,7,3,73,75,0
Benton,38 Hope Church of Northwest Arkansas,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,192,16,6,83,87,0
Benton,39 Oakley Chapel United Methodist Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,127,2,3,39,83,0
Benton,40 Central United Methodist Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,283,7,3,86,187,0
Benton,41 Little Flock City Hall,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,157,8,0,33,116,0
Benton,42 Grace Lutheran Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,135,16,1,32,85,1
Benton,43 Rogers 1st Church of the Nazarene,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,395,6,2,126,261,0
Benton,44 Holy Trinity Lutheran Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,74,2,0,22,50,0
Benton,45 Bland Chapel (Rocky Branch),Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,142,28,0,65,49,0
Benton,46 Colonial Baptist Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,72,1,2,14,55,0
Benton,47 Charity Baptist Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,335,1,4,85,245,0
Benton,48 Bethel Heights City Hall,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,145,1,2,19,123,0
Benton,49 Lowell First Baptist Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,135,25,0,21,89,0
Benton,50 Faith Christian Fellowship Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,100,11,3,30,56,0
Benton,51 War Eagle Mill,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,97,14,2,18,63,0
Benton,52 First United Pentecostal Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,144,25,1,40,78,0
Benton,53 Rogers 1st United Methodist Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,300,5,4,139,152,0
Benton,54 1st Christian of Rogers,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,122,0,1,34,87,0
Benton,55 Southside Church of Christ,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,162,8,4,54,95,1
Benton,56 Rogers Christian Church,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,274,41,15,79,138,1
Benton,57 Hickory Creek Fire Station,Circuit Judge,"19-West, Division 2",,Mark T. Fryauf,51,16,0,2,33,0
Benton,01 Gravette Civic Center,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,418,42,7,46,323,0
Benton,02 Sulphur Springs Community Building,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,71,21,0,5,45,0
Benton,03 Monte Ne Baptist Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,219,44,3,50,121,1
Benton,04 Decatur Municipal Building,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,164,44,0,16,104,0
Benton,05 Prairie Creek Community Center,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,347,27,4,143,173,0
Benton,06 Gentry Methodist Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,182,2,1,19,160,0
Benton,07 Total Life Community Center,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,96,3,1,26,66,0
Benton,08 1st Christian - Siloam,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,161,1,1,32,127,0
Benton,09 Siloam Springs Community Building,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,297,44,2,96,155,0
Benton,10 Heritage Missionary Baptist Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,155,53,4,42,56,0
Benton,11 St. Marys Catholic Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,316,35,2,88,191,0
Benton,12 Avoca Town Hall,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,179,22,2,27,128,0
Benton,13 Lost Bridge Village Community Building,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,170,12,2,21,135,0
Benton,14 Garfield 1st Baptist Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,247,26,3,35,183,0
Benton,15 Springtown Church of Christ,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,68,14,1,6,47,0
Benton,16 Robinson Community Building,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,23,0,0,4,19,0
Benton,17 Logan Community Building,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,39,2,0,9,28,0
Benton,18 Cave Springs Community Building,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,371,4,4,77,285,1
Benton,19 Highfill Town Hall,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,60,3,2,2,53,0
Benton,20 Vaughn Presbyterian Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,193,20,0,35,138,0
Benton,21 St. Bernards Catholic Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,174,5,6,43,120,0
Benton,22 New Life Christian Center,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,623,8,5,129,481,0
Benton,23 Hiwasse Fire Station,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,132,7,0,17,108,0
Benton,24 Highlands Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,527,83,6,100,338,0
Benton,25 Presbyterian Church of Bella Vista,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,411,11,8,110,282,0
Benton,26 Bella Vista 1st United Methodist Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,367,7,5,136,219,0
Benton,27 Bella Vista Christian Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,400,11,3,135,251,0
Benton,28 Bella Vista Baptist Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,320,30,7,86,197,0
Benton,29 St. Theodores Episcopal Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,314,33,1,86,194,0
Benton,30 VFW Post 9063,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,458,22,9,155,272,0
Benton,31 Bella Vista Church of Christ,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,172,5,4,52,111,0
Benton,32 Bentonville 1st Presbyterian Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,670,46,4,267,352,1
Benton,33 Pea Ridge Emergency Services Building,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,491,54,2,82,353,0
Benton,34 BentonvilleChurch of Christ,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,762,4,9,302,447,0
Benton,35 Cornorstone Assembly of God,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,126,9,0,27,90,0
Benton,36 1st Assembly of God Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,497,8,5,167,316,1
Benton,37 Bentonville First Baptist Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,299,7,1,100,191,0
Benton,38 Hope Church of Northwest Arkansas,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,283,19,6,125,133,0
Benton,39 Oakley Chapel United Methodist Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,92,1,1,21,69,0
Benton,40 Central United Methodist Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,241,5,4,71,160,1
Benton,41 Little Flock City Hall,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,173,10,3,30,130,0
Benton,42 Grace Lutheran Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,170,17,0,41,112,0
Benton,43 Rogers 1st Church of the Nazarene,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,430,8,3,110,309,0
Benton,44 Holy Trinity Lutheran Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,75,6,3,16,50,0
Benton,45 Bland Chapel (Rocky Branch),Circuit Judge,"19-West, Division 2",,Judge Brad Karren,140,33,1,54,52,0
Benton,46 Colonial Baptist Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,96,2,2,25,67,0
Benton,47 Charity Baptist Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,339,1,4,73,261,0
Benton,48 Bethel Heights City Hall,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,241,6,3,33,199,0
Benton,49 Lowell First Baptist Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,217,65,2,26,124,0
Benton,50 Faith Christian Fellowship Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,120,13,0,27,80,0
Benton,51 War Eagle Mill,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,100,18,0,27,55,0
Benton,52 First United Pentecostal Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,138,18,0,26,94,0
Benton,53 Rogers 1st United Methodist Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,189,4,3,85,97,0
Benton,54 1st Christian of Rogers,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,106,0,1,39,66,0
Benton,55 Southside Church of Christ,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,164,10,4,39,110,1
Benton,56 Rogers Christian Church,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,270,37,1,77,155,0
Benton,57 Hickory Creek Fire Station,Circuit Judge,"19-West, Division 2",,Judge Brad Karren,88,17,2,7,62,0
Benton,01 Gravette Civic Center,Circuit Judge,"19-West, Division 3",,Tom E. Smith,493,50,7,55,381,0
Benton,02 Sulphur Springs Community Building,Circuit Judge,"19-West, Division 3",,Tom E. Smith,86,20,1,6,59,0
Benton,03 Monte Ne Baptist Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,169,29,2,46,91,1
Benton,04 Decatur Municipal Building,Circuit Judge,"19-West, Division 3",,Tom E. Smith,167,42,0,18,107,0
Benton,05 Prairie Creek Community Center,Circuit Judge,"19-West, Division 3",,Tom E. Smith,331,23,3,148,157,0
Benton,06 Gentry Methodist Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,189,1,1,23,164,0
Benton,07 Total Life Community Center,Circuit Judge,"19-West, Division 3",,Tom E. Smith,88,2,0,27,59,0
Benton,08 1st Christian - Siloam,Circuit Judge,"19-West, Division 3",,Tom E. Smith,148,2,2,35,109,0
Benton,09 Siloam Springs Community Building,Circuit Judge,"19-West, Division 3",,Tom E. Smith,280,35,0,103,142,0
Benton,10 Heritage Missionary Baptist Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,97,23,2,34,38,0
Benton,11 St. Marys Catholic Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,280,36,5,69,170,0
Benton,12 Avoca Town Hall,Circuit Judge,"19-West, Division 3",,Tom E. Smith,168,17,0,32,119,0
Benton,13 Lost Bridge Village Community Building,Circuit Judge,"19-West, Division 3",,Tom E. Smith,152,9,0,22,121,0
Benton,14 Garfield 1st Baptist Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,200,19,0,33,148,0
Benton,15 Springtown Church of Christ,Circuit Judge,"19-West, Division 3",,Tom E. Smith,64,10,1,5,48,0
Benton,16 Robinson Community Building,Circuit Judge,"19-West, Division 3",,Tom E. Smith,21,0,1,3,17,0
Benton,17 Logan Community Building,Circuit Judge,"19-West, Division 3",,Tom E. Smith,43,4,0,7,32,0
Benton,18 Cave Springs Community Building,Circuit Judge,"19-West, Division 3",,Tom E. Smith,335,3,4,61,265,2
Benton,19 Highfill Town Hall,Circuit Judge,"19-West, Division 3",,Tom E. Smith,47,4,2,3,38,0
Benton,20 Vaughn Presbyterian Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,162,12,1,31,118,0
Benton,21 St. Bernards Catholic Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,154,1,6,60,87,0
Benton,22 New Life Christian Center,Circuit Judge,"19-West, Division 3",,Tom E. Smith,482,3,2,126,351,0
Benton,23 Hiwasse Fire Station,Circuit Judge,"19-West, Division 3",,Tom E. Smith,114,6,0,19,89,0
Benton,24 Highlands Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,451,61,6,108,276,0
Benton,25 Presbyterian Church of Bella Vista,Circuit Judge,"19-West, Division 3",,Tom E. Smith,340,3,10,108,219,0
