county,precinct,office,district,party,candidate,votes,election_day,absentee,early_vote_horseshoe_bend,provisional,early_vote_ozarka
Izard,MELBOURNE - WARD 1,MELBOURNE MAYOR MELBOURNE,,IND,RHONDA HALBROOK,165,45,2,0,2,116
Izard,MELBOURNE - WARD 2,MELBOURNE MAYOR MELBOURNE,,IND,RHONDA HALBROOK,132,30,4,0,0,98
Izard,MELBOURNE - WARD 3,MELBOURNE MAYOR MELBOURNE,,IND,RHONDA HALBROOK,91,25,5,0,0,61
Izard,MELBOURNE - WARD 4,MELBOURNE MAYOR MELBOURNE,,IND,RHONDA HALBROOK,208,61,3,0,0,144
Izard,MELBOURNE - WARD 4,MELB W4 P2 MELBOURNE,,IND,SONIA BLANKENSHIP,94,30,0,0,0,64
Izard,SAGE IN MELBOURNE WARD 4,MELB W4 P2 MELBOURNE,,IND,SONIA BLANKENSHIP,3,1,0,0,0,2
Izard,MELBOURNE - WARD 4,MELB W4 P2 MELBOURNE,,IND,MIKE CONE,118,34,2,0,0,82
Izard,SAGE IN MELBOURNE WARD 4,MELB W4 P2 MELBOURNE,,IND,MIKE CONE,3,0,0,0,0,3
Izard,MOUNT PLEASANT CITY,MT PLEASANT MAYOR MOUNT PLEASANT,,IND,DONNIE FULBRIGHT,153,86,0,0,0,67
Izard,OXFORD CITY,OXFORD MAYOR OXFORD,,IND,BILLY RAY HARRIS,72,45,4,0,0,23
Izard,OXFORD CITY IN BROCKWELL,OXFORD MAYOR OXFORD,,IND,BILLY RAY HARRIS,0,0,0,0,0,0
Izard,OXFORD CITY,OXFORD MAYOR OXFORD,,IND,DOUGLAS YANCEY,151,106,5,0,0,40
Izard,OXFORD CITY IN BROCKWELL,OXFORD MAYOR OXFORD,,IND,DOUGLAS YANCEY,4,1,0,0,0,3
Izard,PINEVILLE CITY,PINEVILLE MAYOR PINEVILLE,,IND,SHARON K. SANDERS,28,25,0,0,0,3
Izard,PINEVILLE CITY,PINEVILLE MAYOR PINEVILLE,,IND,JOE STEPHEN,41,39,0,0,0,2
Izard,BIG SPRING,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,66,31,0,0,0,35
Izard,BOSWELL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,58,32,1,0,0,25
Izard,BROCKWELL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,110,65,2,0,0,43
Izard,CALICO ROCK RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,105,63,12,0,0,30
Izard,CALICO ROCK - WARD 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,36,26,1,0,0,9
Izard,CALICO ROCK - WARD 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,97,73,5,0,0,19
Izard,CALICO ROCK - WARD 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,86,63,0,0,1,22
Izard,CALICO ROCK - WARD 4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,63,48,2,0,0,13
Izard,CLAIBORNE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,36,26,2,0,0,8
Izard,DOLPH,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,66,63,0,0,0,3
Izard,FRANKLIN CITY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,68,59,0,0,0,9
Izard,FRANKLIN RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,48,39,0,2,0,7
Izard,GID,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,76,46,2,0,0,28
Izard,GUION CITY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,27,14,2,0,0,11
Izard,GUION RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,8,5,0,0,0,3
Izard,HORSESHOE BEND RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,13,10,0,0,0,3
Izard,HORSESHOE BEND - WARD 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,67,38,0,20,0,9
Izard,HORSESHOE BEND - WARD 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,212,113,6,69,0,24
Izard,HORSESHOE BEND - WARD 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,143,70,4,49,0,20
Izard,HORSESHOE BEND - WARD 4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,233,84,4,97,0,48
Izard,KNOB CREEK,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,21,10,0,0,0,11
Izard,LACROSSE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,51,15,0,0,0,36
Izard,LAFFERTY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,11,6,1,0,0,4
Izard,LARKIN,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,29,12,0,0,0,17
Izard,MELBOURNE RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,136,54,11,0,0,71
Izard,MELBOURNE - WARD 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,136,39,1,0,2,94
Izard,MELBOURNE - WARD 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,116,24,4,0,0,88
Izard,MELBOURNE - WARD 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,75,20,1,0,0,54
Izard,MELBOURNE - WARD 4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,192,60,3,0,0,129
Izard,MOUNT PLEASANT CITY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,140,74,0,0,0,66
Izard,MOUNT PLEASANT RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,126,83,0,0,1,42
Izard,MYRON,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,36,28,0,1,0,7
Izard,NEWBURG,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,61,25,0,0,0,36
Izard,OXFORD CITY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,183,121,6,0,0,56
Izard,OXFORD CITY IN BROCKWELL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,4,1,0,0,0,3
Izard,OXFORD RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,42,29,0,0,0,13
Izard,PINEVILLE CITY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,52,46,0,0,0,6
Izard,PINEVILLE RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,93,82,3,0,0,8
Izard,SAGE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,126,36,3,0,0,87
Izard,SAGE IN MELBOURNE WARD 4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,5,1,0,0,0,4
Izard,STRAWBERRY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,40,28,1,0,0,11
Izard,SYLAMORE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,86,35,5,0,0,46
Izard,TWIN CREEK,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,36,20,1,0,1,14
Izard,VIOLET HILL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,114,49,4,0,0,61
Izard,WIDEMAN,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,30,13,2,0,0,15
Izard,WISEMAN,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,33,27,0,0,0,6
Izard,ZION,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,121,82,1,0,1,37
Izard,BIG SPRING,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,14,6,0,0,0,8
Izard,BOSWELL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,14,6,0,0,0,8
Izard,BROCKWELL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,16,8,0,0,0,8
Izard,CALICO ROCK RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,24,15,0,0,0,9
Izard,CALICO ROCK - WARD 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,12,9,0,0,0,3
Izard,CALICO ROCK - WARD 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,32,25,2,0,0,5
Izard,CALICO ROCK - WARD 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,17,13,0,0,0,4
Izard,CALICO ROCK - WARD 4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,22,19,0,0,0,3
Izard,CLAIBORNE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,7,5,0,0,0,2
Izard,DOLPH,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,8,8,0,0,0,0
Izard,FRANKLIN CITY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,12,10,0,0,0,2
Izard,FRANKLIN RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,15,8,2,0,0,5
Izard,GID,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,18,11,0,0,0,7
Izard,GUION CITY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,2,1,0,0,0,1
Izard,GUION RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,2,2,0,0,0,0
Izard,HORSESHOE BEND RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,0,0,0,0,0,0
Izard,HORSESHOE BEND - WARD 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,16,5,0,9,0,2
Izard,HORSESHOE BEND - WARD 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,32,10,6,10,0,6
Izard,HORSESHOE BEND - WARD 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,28,9,0,14,0,5
Izard,HORSESHOE BEND - WARD 4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,37,16,4,13,0,4
Izard,KNOB CREEK,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,4,1,0,0,0,3
Izard,LACROSSE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,9,4,0,0,0,5
Izard,LAFFERTY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,4,3,0,0,0,1
Izard,LARKIN,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,5,1,0,0,0,4
Izard,MELBOURNE RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,25,7,2,0,0,16
Izard,MELBOURNE - WARD 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,35,8,1,0,0,26
Izard,MELBOURNE - WARD 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,22,7,1,0,0,14
Izard,MELBOURNE - WARD 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,17,5,1,0,0,11
Izard,MELBOURNE - WARD 4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,28,4,0,0,0,24
Izard,MOUNT PLEASANT CITY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,21,16,0,0,0,5
Izard,MOUNT PLEASANT RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,18,13,0,0,0,5
Izard,MYRON,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,9,7,0,0,0,2
Izard,NEWBURG,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,9,4,0,0,0,5
Izard,OXFORD CITY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,33,25,2,0,0,6
Izard,OXFORD CITY IN BROCKWELL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,0,0,0,0,0,0
Izard,OXFORD RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,8,4,0,0,0,4
Izard,PINEVILLE CITY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,14,14,0,0,0,0
Izard,PINEVILLE RURAL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,11,9,0,0,0,2
Izard,SAGE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,27,6,0,0,0,21
Izard,SAGE IN MELBOURNE WARD 4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,1,0,0,0,0,1
Izard,STRAWBERRY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,16,7,1,0,0,8
Izard,SYLAMORE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,10,6,0,0,0,4
Izard,TWIN CREEK,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,13,9,0,0,0,4
Izard,VIOLET HILL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,17,8,0,0,0,9
Izard,WIDEMAN,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,3,2,0,0,0,1
Izard,WISEMAN,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,4,3,0,1,0,0
Izard,ZION,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,25,12,0,0,1,12
Izard,BIG SPRING,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,38,16,0,0,0,22
Izard,BOSWELL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,41,22,1,0,0,18
Izard,BROCKWELL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,65,41,2,0,0,22
Izard,CALICO ROCK RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,53,38,2,0,0,13
Izard,CALICO ROCK - WARD 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,21,19,0,0,0,2
Izard,CALICO ROCK - WARD 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,73,59,3,0,0,11
Izard,CALICO ROCK - WARD 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,62,48,0,0,1,13
Izard,CALICO ROCK - WARD 4,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,50,38,0,0,0,12
Izard,CLAIBORNE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,31,22,1,0,0,8
Izard,DOLPH,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,37,35,0,0,0,2
Izard,FRANKLIN CITY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,40,35,0,0,0,5
Izard,FRANKLIN RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,33,25,0,0,0,8
Izard,GID,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,38,21,2,0,0,15
Izard,GUION CITY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,23,14,1,0,0,8
Izard,GUION RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,5,4,0,0,0,1
Izard,HORSESHOE BEND RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,7,5,0,0,0,2
Izard,HORSESHOE BEND - WARD 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,55,24,0,20,0,11
Izard,HORSESHOE BEND - WARD 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,143,80,7,46,0,10
Izard,HORSESHOE BEND - WARD 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,105,47,3,37,0,18
Izard,HORSESHOE BEND - WARD 4,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,166,62,5,64,0,35
Izard,KNOB CREEK,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,13,6,0,0,0,7
Izard,LACROSSE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,33,9,0,0,0,24
Izard,LAFFERTY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,9,5,1,0,0,3
Izard,LARKIN,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,15,3,0,0,0,12
